CONSECUTIVO,COMPRA_CARTERA,EDAD,ACIERTA,QUANTO,ACT_LAB,ANT_DAV,SALDO_DAV_ANT,SALDO_DAV_ACT,CUPO_DAV,ANT_SF,SALDO_SF_ANT,SALDO_SF_ACT,CUPO_SF,NUM_PROD_P1,NUM_PROD_P2,NUM_PROD_P3,NUM_PROD_P4,ENTIDAD_COMPRA
5032,1,50.0,846.0,19999.0,E,16.42,1881.94,484.29,9005.0,1.67,119484.0,124154.0,9005.0,1.0,0.0,0.0,2.0,P4
5033,0,60.0,752.0,7502.0,I,2.67,16626.0,6677.0,8799.0,12.25,53471.0,54943.0,8799.0,0.0,0.0,2.0,5.0,
5034,0,50.0,711.0,4132.0,I,1.5,5194.0,15437.0,21999.0,6.33,1256.0,853.0,21999.0,0.0,2.0,1.0,1.0,
5035,0,50.0,752.0,3536.0,E,10.0,1895.0,1672.0,5019.0,13.5,3400.0,4896.0,5019.0,0.0,1.0,0.0,1.0,
5036,1,60.0,839.0,9738.0,I,16.42,21255.7,8049.22,32200.0,14.42,31230.0,39655.0,32200.0,1.0,0.0,3.0,1.0,P3
5037,1,32.0,780.0,3966.0,E,1.67,28401.34,11133.29,18500.0,2.42,17119.0,36853.0,18500.0,0.0,2.0,0.0,0.0,P2
5038,1,70.0,811.0,5656.0,,18.42,24264.19,9789.64,39500.0,6.83,9989.0,25757.0,39500.0,2.0,0.0,0.0,0.0,P1
5039,0,24.0,798.0,2997.0,E,1.5,1041.0,564.0,5999.0,0.67,7171.0,8820.0,5999.0,0.0,1.0,0.0,0.0,
5040,1,32.0,719.0,2517.0,E,0.75,3947.03,0.2,8599.0,1.08,5889.0,11669.0,8599.0,0.0,4.0,0.0,0.0,P2
5041,1,50.0,696.0,8827.0,E,0.67,3609.33,933.4,7799.0,9.42,66617.0,68173.0,7799.0,0.0,3.0,1.0,2.0,P2
5042,0,32.0,728.0,1424.0,E,3.17,5401.0,5532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5043,0,70.0,464.0,9531.0,,44.75,15815.0,15629.0,33499.0,23.25,0.0,0.0,33499.0,1.0,0.0,0.0,0.0,
5044,0,40.0,729.0,2020.0,E,3.83,2798.0,2894.0,0.0,1.83,14015.0,14015.0,0.0,0.0,0.0,0.0,1.0,
5045,1,32.0,798.0,2649.0,E,0.33,4947.32,2433.32,0.0,4.42,17101.0,30548.0,0.0,0.0,3.0,3.0,3.0,P2
5046,0,40.0,338.0,12247.0,E,9.33,40827.0,42715.0,69140.0,3.67,1769.0,1769.0,69140.0,0.0,1.0,0.0,1.0,
5047,1,24.0,805.0,3776.0,,1.83,2123.65,1028.99,3199.0,5.67,4262.0,9939.0,3199.0,0.0,2.0,0.0,0.0,P2
5048,0,32.0,817.0,7626.0,E,4.5,42137.0,43900.0,4999.0,0.0,0.0,0.0,4999.0,0.0,0.0,0.0,0.0,
5049,0,70.0,821.0,4264.0,E,6.5,354.0,1834.0,6859.0,0.0,0.0,0.0,6859.0,0.0,0.0,0.0,0.0,
5050,1,40.0,811.0,16777.0,E,0.67,1184.78,0.0,35400.0,13.08,2315.0,3425.0,35400.0,0.0,0.0,1.0,3.0,P4
5051,0,40.0,751.0,5382.0,E,0.5,3004.0,3100.0,6299.0,7.33,19338.0,20505.0,6299.0,0.0,2.0,2.0,0.0,
5052,0,60.0,887.0,9755.0,I,0.08,991.0,1108.0,0.0,29.58,143611.0,147083.0,0.0,0.0,3.0,1.0,2.0,
5053,1,40.0,793.0,18707.0,E,4.33,3842.84,276.05,76899.0,8.92,1.0,6697.0,76899.0,0.0,3.0,2.0,1.0,P2
5054,1,50.0,720.0,6649.0,E,24.75,16659.06,7428.94,17399.0,26.5,71968.0,77223.0,17399.0,0.0,4.0,1.0,1.0,P2
5055,0,32.0,370.0,1747.0,E,0.42,11730.0,11907.0,0.0,3.42,950.0,950.0,0.0,0.0,0.0,1.0,0.0,
5056,0,24.0,682.0,1581.0,E,0.08,12059.0,12354.0,0.0,4.58,803.0,908.0,0.0,0.0,1.0,0.0,0.0,
5057,1,40.0,838.0,5117.0,E,1.75,1768.73,587.81,0.0,12.5,12124.0,27059.0,0.0,1.0,1.0,0.0,2.0,P4
5058,0,50.0,599.0,11593.0,I,17.0,66383.0,61441.0,68400.0,1.33,60024.0,118667.0,68400.0,1.0,0.0,0.0,0.0,
5059,0,32.0,683.0,3925.0,E,0.83,9486.0,9816.0,0.0,0.0,21262.0,22111.0,0.0,1.0,0.0,0.0,0.0,
5060,1,32.0,668.0,3801.0,E,2.58,11553.8,55.78,0.0,4.92,54107.0,68881.0,0.0,1.0,2.0,1.0,1.0,P2
5061,0,40.0,484.0,1532.0,E,4.92,683.0,746.0,2999.0,0.0,0.0,0.0,2999.0,0.0,0.0,0.0,0.0,
5062,0,40.0,818.0,3610.0,,0.92,1540.0,1519.0,1999.0,4.83,18999.0,19724.0,1999.0,0.0,0.0,1.0,1.0,
5063,0,60.0,697.0,2525.0,E,5.33,3779.0,4494.0,3869.0,2.33,4324.0,5792.0,3869.0,0.0,2.0,0.0,1.0,
5064,0,24.0,721.0,2194.0,E,1.0,1205.0,1291.0,1499.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,
5065,0,32.0,548.0,6426.0,E,2.08,8837.0,8321.0,7899.0,4.0,56206.0,56447.0,7899.0,0.0,3.0,1.0,0.0,
5066,1,32.0,807.0,8877.0,I,2.33,2423.03,898.88,34000.0,2.83,1834.0,5824.0,34000.0,0.0,2.0,2.0,0.0,P2
5067,1,40.0,899.0,4140.0,E,17.75,2563.96,950.32,2769.0,5.33,25955.0,29464.0,2769.0,0.0,4.0,1.0,0.0,P2
5068,1,32.0,826.0,5954.0,E,0.83,3379.91,1689.76,14999.0,3.5,61754.0,65363.0,14999.0,0.0,2.0,1.0,0.0,P2
5069,1,60.0,850.0,2782.0,P,0.67,3822.07,1340.69,4199.0,3.08,3085.0,5773.0,4199.0,2.0,0.0,2.0,2.0,P1
5070,0,24.0,637.0,1432.0,,0.08,883.0,986.0,0.0,1.42,521.0,807.0,0.0,0.0,0.0,1.0,0.0,
5071,0,24.0,733.0,2716.0,E,0.5,4343.0,4462.0,0.0,0.58,2787.0,3054.0,0.0,0.0,2.0,0.0,0.0,
5072,1,60.0,721.0,6981.0,E,16.33,8733.63,714.57,7799.0,12.58,1685.0,15004.0,7799.0,0.0,0.0,2.0,1.0,P3
5073,0,32.0,693.0,2857.0,,0.08,4768.0,3399.0,6199.0,3.58,14785.0,8943.0,6199.0,0.0,2.0,0.0,0.0,
5074,0,50.0,728.0,10334.0,E,2.0,94259.0,95112.0,65500.0,0.0,0.0,0.0,65500.0,0.0,0.0,0.0,0.0,
5075,1,60.0,725.0,22003.0,E,18.42,20066.68,3132.62,32300.0,8.58,241591.0,264354.0,32300.0,4.0,0.0,2.0,4.0,P1
5076,0,40.0,848.0,3461.0,E,15.92,3762.0,3437.0,17299.0,0.0,0.0,0.0,17299.0,0.0,0.0,0.0,0.0,
5077,0,40.0,721.0,1896.0,E,0.17,3237.0,3326.0,0.0,10.67,7882.0,8139.0,0.0,1.0,0.0,1.0,1.0,
5078,0,32.0,745.0,1233.0,,1.17,1308.0,1468.0,1499.0,1.42,2142.0,2304.0,1499.0,0.0,1.0,0.0,0.0,
5079,0,60.0,692.0,1937.0,I,0.67,2322.0,2322.0,2399.0,1.67,2367.0,1815.0,2399.0,0.0,1.0,0.0,0.0,
5080,0,40.0,709.0,4148.0,E,1.58,52943.0,53770.0,0.0,5.58,10039.0,5308.0,0.0,0.0,5.0,1.0,2.0,
5081,1,40.0,603.0,6682.0,E,0.42,6077.33,2025.78,10399.0,10.33,6915.0,15190.0,10399.0,0.0,2.0,0.0,1.0,P2
5082,0,24.0,413.0,3022.0,E,0.17,2324.0,2418.0,0.0,0.5,609.0,567.0,0.0,0.0,0.0,1.0,0.0,
5083,0,50.0,877.0,3130.0,E,3.25,2349.0,2408.0,0.0,14.67,20664.0,21516.0,0.0,0.0,1.0,2.0,2.0,
5084,0,60.0,780.0,2078.0,P,1.92,1805.0,741.0,4999.0,4.5,1855.0,2197.0,4999.0,0.0,1.0,1.0,1.0,
5085,1,32.0,740.0,5175.0,E,0.42,1165.83,1.83,1999.0,0.25,1449.0,3515.0,1999.0,0.0,1.0,0.0,2.0,P4
5086,0,40.0,793.0,2558.0,E,1.17,1396.0,404.0,5999.0,0.58,5161.0,5452.0,5999.0,0.0,1.0,0.0,0.0,
5087,0,24.0,610.0,1515.0,E,0.17,8542.0,8648.0,0.0,3.17,2792.0,2792.0,0.0,0.0,0.0,0.0,1.0,
5088,1,32.0,850.0,4554.0,E,4.67,2188.9,0.0,0.0,1.83,112.0,5261.0,0.0,0.0,1.0,0.0,0.0,P2
5089,1,40.0,776.0,16057.0,E,1.58,37232.03,17499.26,20399.0,8.5,37153.0,47790.0,20399.0,0.0,4.0,0.0,0.0,P2
5090,1,24.0,643.0,2492.0,E,1.08,1489.16,304.76,1799.0,1.75,38804.0,39821.0,1799.0,0.0,0.0,0.0,3.0,P4
5091,0,32.0,194.0,1797.0,,3.08,4032.0,4221.0,0.0,4.0,19480.0,19303.0,0.0,0.0,0.0,0.0,2.0,
5092,0,60.0,757.0,10202.0,E,6.5,2823.0,783.0,3329.0,4.83,106667.0,108257.0,3329.0,0.0,3.0,1.0,2.0,
5093,0,60.0,638.0,1589.0,E,2.17,6579.0,6734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5094,1,40.0,628.0,7925.0,E,11.83,2564.95,514.39,12199.0,3.08,51124.0,56524.0,12199.0,2.0,2.0,0.0,0.0,P1
5095,1,32.0,789.0,9539.0,E,6.42,2284.73,676.7,3199.0,5.33,4917.0,11498.0,3199.0,0.0,2.0,0.0,2.0,P2
5096,0,70.0,864.0,1457.0,E,12.5,9.0,9.0,2369.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,
5097,1,50.0,881.0,18226.0,E,1.42,25336.65,10000.0,25999.0,12.25,65363.0,78368.0,25999.0,0.0,2.0,2.0,4.0,P4
5098,0,70.0,921.0,4695.0,,18.42,1464.0,25.0,0.0,9.67,33031.0,33348.0,0.0,0.0,1.0,0.0,1.0,
5099,1,50.0,806.0,9647.0,E,15.08,17822.74,1706.56,17319.0,22.67,41830.0,56249.0,17319.0,0.0,3.0,2.0,5.0,P4
5100,0,50.0,391.0,3039.0,E,0.17,280.0,375.0,377.0,9.83,14469.0,14558.0,377.0,0.0,3.0,0.0,3.0,
5101,1,40.0,799.0,14028.0,,1.08,4502.98,634.68,7299.0,11.42,236234.0,244252.0,7299.0,7.0,5.0,1.0,0.0,P1
5102,1,32.0,735.0,9581.0,,0.42,5548.24,7.85,7999.0,4.67,6011.0,12197.0,7999.0,0.0,1.0,2.0,0.0,P3
5103,1,70.0,747.0,9399.0,I,0.42,18079.95,496.57,21299.0,6.33,97463.0,107620.0,21299.0,0.0,0.0,2.0,4.0,P4
5104,0,32.0,804.0,3271.0,E,3.25,3474.0,1134.0,2999.0,4.42,1492.0,6525.0,2999.0,1.0,1.0,0.0,0.0,
5105,1,32.0,806.0,4206.0,E,0.92,1389.4,342.95,1999.0,5.75,8215.0,8862.0,1999.0,0.0,1.0,1.0,0.0,P2
5106,1,50.0,650.0,7991.0,E,7.08,3530.19,16.69,2499.0,4.17,7603.0,17738.0,2499.0,0.0,0.0,2.0,0.0,P3
5107,1,32.0,832.0,10119.0,I,7.75,57936.55,19928.51,38840.0,0.33,37042.0,75549.0,38840.0,0.0,0.0,1.0,1.0,P3
5108,0,40.0,824.0,1490.0,E,2.67,3526.0,3627.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
5109,1,50.0,889.0,10682.0,I,23.58,2651.96,860.46,46329.0,6.75,907.0,5479.0,46329.0,0.0,1.0,1.0,0.0,P2
5110,1,24.0,730.0,1788.0,E,0.17,1500.0,55.5,1999.0,0.0,0.0,1090.0,1999.0,0.0,0.0,0.0,0.0,P1
5111,0,60.0,418.0,1449.0,I,3.0,13769.0,14551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5112,1,60.0,799.0,13067.0,I,21.42,18035.37,4323.1,45200.0,8.0,74917.0,94216.0,45200.0,0.0,1.0,2.0,4.0,P4
5113,0,50.0,797.0,1929.0,E,1.25,503.0,660.0,2999.0,10.08,358.0,358.0,2999.0,0.0,0.0,1.0,0.0,
5114,0,60.0,331.0,4786.0,E,2.0,9461.0,9461.0,9299.0,11.83,24163.0,24108.0,9299.0,0.0,4.0,1.0,2.0,
5115,1,40.0,818.0,15287.0,E,7.33,121855.01,116753.16,49000.0,3.33,77572.0,81802.0,49000.0,2.0,2.0,0.0,0.0,P1
5116,1,40.0,836.0,3502.0,E,2.92,4978.98,2335.65,18837.0,11.0,24961.0,29094.0,18837.0,0.0,0.0,1.0,3.0,P4
5117,1,60.0,909.0,11709.0,E,10.75,4732.78,1671.07,74490.0,11.25,17976.0,20557.0,74490.0,3.0,2.0,2.0,1.0,P1
5118,1,40.0,866.0,10036.0,E,8.33,10891.16,4235.96,19979.0,5.75,30461.0,35978.0,19979.0,0.0,1.0,1.0,0.0,P2
5119,0,40.0,807.0,1912.0,I,0.92,4359.0,4552.0,6099.0,7.0,3597.0,3427.0,6099.0,0.0,1.0,0.0,2.0,
5120,0,40.0,297.0,2765.0,E,7.0,45.0,45.0,2999.0,6.75,205.0,205.0,2999.0,0.0,0.0,0.0,2.0,
5121,1,32.0,743.0,4910.0,E,4.83,1896.92,121.62,5099.0,4.58,1450.0,6739.0,5099.0,0.0,1.0,0.0,2.0,P4
5122,0,50.0,841.0,5241.0,E,1.58,15231.0,15522.0,0.0,12.0,37862.0,37717.0,0.0,2.0,1.0,1.0,1.0,
5123,0,40.0,742.0,2898.0,E,9.42,12427.0,11454.0,12499.0,14.17,5490.0,5366.0,12499.0,2.0,0.0,0.0,0.0,
5124,1,40.0,733.0,6923.0,E,12.08,4352.4,1800.0,6800.0,8.92,47709.0,90606.0,6800.0,0.0,7.0,1.0,2.0,P2
5125,0,32.0,691.0,2318.0,E,0.25,21538.0,21725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5126,0,40.0,805.0,2550.0,E,5.83,2512.0,2613.0,3999.0,3.0,0.0,0.0,3999.0,0.0,0.0,0.0,0.0,
5127,1,60.0,854.0,36892.0,E,28.75,81656.1,29857.9,92799.0,8.42,71906.0,155283.0,92799.0,3.0,0.0,1.0,0.0,P1
5128,1,40.0,493.0,23410.0,E,2.67,5167.59,2101.03,6399.0,7.17,297193.0,298877.0,6399.0,0.0,8.0,1.0,0.0,P2
5129,1,32.0,819.0,4173.0,E,3.08,2337.88,557.22,0.0,7.5,4191.0,5856.0,0.0,2.0,2.0,0.0,0.0,P1
5130,1,60.0,615.0,6169.0,I,9.42,6189.45,599.0,6350.0,14.08,105388.0,113900.0,6350.0,3.0,0.0,2.0,4.0,P4
5131,1,50.0,864.0,15013.0,E,12.25,7800.08,1046.85,41999.0,1.25,10444.0,15020.0,41999.0,0.0,0.0,0.0,2.0,P4
5132,0,40.0,639.0,17398.0,E,3.67,17022.0,17711.0,6999.0,7.42,175590.0,176542.0,6999.0,4.0,0.0,0.0,0.0,
5133,0,32.0,797.0,2815.0,E,0.75,46643.0,48034.0,3299.0,2.5,25.0,25.0,3299.0,0.0,0.0,1.0,2.0,
5134,1,60.0,864.0,5622.0,E,21.58,3322.0,930.97,25400.0,12.33,8530.0,11561.0,25400.0,0.0,2.0,1.0,1.0,P2
5135,1,40.0,883.0,6633.0,E,7.58,2543.96,1271.9,19869.0,5.5,9497.0,10605.0,19869.0,1.0,3.0,1.0,0.0,P2
5136,1,60.0,870.0,16330.0,E,8.25,2208.68,1041.09,46999.0,3.92,76.0,22065.0,46999.0,0.0,2.0,0.0,0.0,P2
5137,0,24.0,726.0,1755.0,E,0.08,1811.0,1864.0,1999.0,0.75,5347.0,5150.0,1999.0,0.0,2.0,0.0,0.0,
5138,0,40.0,853.0,8123.0,E,0.83,18060.0,19178.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
5139,0,40.0,766.0,3569.0,E,4.33,13755.0,14123.0,15899.0,2.92,346.0,165.0,15899.0,0.0,1.0,1.0,0.0,
5140,1,32.0,755.0,2881.0,E,1.83,6159.86,253.5,1999.0,1.5,67.0,3781.0,1999.0,0.0,1.0,0.0,0.0,P2
5141,1,60.0,679.0,25423.0,I,4.58,1249.61,224.07,92600.0,11.25,44256.0,51374.0,92600.0,2.0,2.0,3.0,1.0,P3
5142,1,40.0,796.0,7958.0,E,0.67,5816.53,954.1,8499.0,3.5,41064.0,57670.0,8499.0,0.0,3.0,2.0,3.0,P2
5143,1,60.0,859.0,8637.0,P,32.42,2219.72,595.56,20299.0,2.42,36362.0,39522.0,20299.0,0.0,0.0,0.0,3.0,P4
5144,1,40.0,303.0,14069.0,E,2.67,9171.37,473.17,20999.0,4.17,82771.0,95420.0,20999.0,0.0,2.0,1.0,1.0,P2
5145,0,40.0,732.0,3950.0,E,11.83,1330.0,1309.0,1499.0,2.92,13725.0,14966.0,1499.0,3.0,0.0,1.0,1.0,
5146,0,32.0,749.0,2070.0,E,0.0,9912.0,10000.0,0.0,6.0,6097.0,6098.0,0.0,0.0,2.0,0.0,0.0,
5147,1,40.0,756.0,5639.0,,2.58,4457.61,1749.1,12999.0,2.75,1331.0,3112.0,12999.0,0.0,1.0,1.0,0.0,P2
5148,1,70.0,874.0,7751.0,E,24.42,2873.9,1015.25,13879.0,12.92,34797.0,38572.0,13879.0,0.0,0.0,2.0,1.0,P3
5149,0,50.0,851.0,4662.0,E,15.0,127.0,160.0,26160.0,0.67,3125.0,3456.0,26160.0,0.0,1.0,0.0,0.0,
5150,0,32.0,774.0,2873.0,E,0.58,15241.0,15659.0,0.0,1.67,14741.0,14478.0,0.0,0.0,1.0,1.0,0.0,
5151,0,40.0,636.0,1995.0,E,2.17,2980.0,2296.0,2999.0,4.92,1518.0,1356.0,2999.0,0.0,1.0,0.0,0.0,
5152,0,40.0,419.0,2103.0,E,12.17,1260.0,1450.0,2259.0,12.75,1011.0,1011.0,2259.0,0.0,0.0,1.0,0.0,
5153,1,24.0,643.0,2269.0,E,1.08,1061.3,23.13,899.0,6.0,11798.0,12475.0,899.0,0.0,9.0,0.0,0.0,P2
5154,0,70.0,837.0,3867.0,I,21.5,4257.0,6496.0,28200.0,0.0,0.0,0.0,28200.0,0.0,0.0,0.0,0.0,
5155,0,40.0,772.0,14268.0,,2.08,7804.0,8542.0,8999.0,11.5,76725.0,74090.0,8999.0,0.0,6.0,1.0,0.0,
5156,1,40.0,794.0,3353.0,,0.25,9820.27,981.78,0.0,1.33,10287.0,19130.0,0.0,0.0,2.0,0.0,1.0,P2
5157,1,60.0,705.0,3345.0,E,2.5,11599.22,2863.33,11499.0,3.58,1072.0,13291.0,11499.0,0.0,0.0,1.0,1.0,P3
5158,1,32.0,803.0,4165.0,,4.42,3490.98,1410.71,12399.0,0.08,12.0,1388.0,12399.0,0.0,1.0,0.0,0.0,P2
5159,0,40.0,472.0,1739.0,E,3.58,3057.0,3057.0,0.0,5.08,2654.0,2671.0,0.0,0.0,1.0,0.0,0.0,
5160,0,32.0,808.0,5010.0,E,1.25,117350.0,120452.0,24999.0,7.25,28117.0,29499.0,24999.0,0.0,0.0,1.0,1.0,
5161,0,50.0,787.0,3362.0,E,8.08,1382.0,1612.0,4439.0,16.08,4656.0,4888.0,4439.0,0.0,4.0,0.0,0.0,
5162,0,50.0,467.0,2045.0,E,1.58,16170.0,16333.0,0.0,6.5,980.0,1012.0,0.0,0.0,3.0,1.0,0.0,
5163,1,40.0,782.0,2384.0,,1.08,1522.12,28.75,4899.0,4.58,3177.0,4861.0,4899.0,0.0,1.0,3.0,0.0,P3
5164,1,40.0,596.0,10500.0,I,3.25,23219.61,11528.56,38000.0,3.75,145982.0,171640.0,38000.0,0.0,1.0,1.0,7.0,P4
5165,1,50.0,879.0,13688.0,E,27.25,6025.0,28.0,14519.0,16.0,1379.0,11214.0,14519.0,1.0,1.0,1.0,0.0,P1
5166,0,32.0,798.0,3337.0,E,0.25,19552.0,20015.0,699.0,0.58,3019.0,3019.0,699.0,0.0,2.0,1.0,0.0,
5167,1,50.0,806.0,7113.0,I,2.08,21289.91,1848.63,8000.0,13.0,8127.0,24860.0,8000.0,0.0,1.0,2.0,2.0,P3
5168,1,32.0,699.0,4206.0,I,1.42,5264.41,600.0,5499.0,6.25,29795.0,32981.0,5499.0,0.0,2.0,1.0,4.0,P4
5169,0,32.0,831.0,5051.0,E,7.75,3663.0,4044.0,4399.0,4.0,30178.0,33288.0,4399.0,0.0,3.0,0.0,0.0,
5170,0,50.0,711.0,2732.0,E,2.5,1651.0,990.0,5999.0,12.75,1728.0,1750.0,5999.0,0.0,2.0,0.0,0.0,
5171,0,50.0,774.0,5109.0,E,2.0,141.0,11677.0,10100.0,5.83,13591.0,776.0,10100.0,0.0,2.0,2.0,2.0,
5172,1,50.0,871.0,4364.0,E,21.58,1428.6,287.25,36820.0,0.75,0.0,2096.0,36820.0,0.0,1.0,0.0,0.0,P2
5173,0,32.0,731.0,1548.0,E,1.17,3077.0,2876.0,2499.0,0.67,940.0,655.0,2499.0,0.0,0.0,0.0,1.0,
5174,0,32.0,735.0,2616.0,E,1.75,10923.0,11844.0,8000.0,0.0,7997.0,0.0,8000.0,1.0,0.0,0.0,0.0,
5175,1,50.0,863.0,5449.0,E,22.83,4812.97,1051.66,18999.0,2.42,3528.0,8229.0,18999.0,0.0,1.0,0.0,0.0,P2
5176,0,32.0,354.0,3130.0,E,2.83,26865.0,27472.0,0.0,0.67,1741.0,1741.0,0.0,1.0,0.0,0.0,0.0,
5177,1,70.0,763.0,9697.0,I,2.33,58174.25,23502.41,46000.0,3.67,53777.0,94184.0,46000.0,0.0,7.0,0.0,3.0,P2
5178,1,32.0,710.0,5556.0,E,0.67,83874.98,15096.06,19000.0,1.42,1948.0,87949.0,19000.0,0.0,0.0,1.0,0.0,P3
5179,0,50.0,852.0,7850.0,E,20.25,214.0,249.0,6400.0,10.75,5754.0,4855.0,6400.0,0.0,2.0,0.0,0.0,
5180,1,40.0,820.0,3271.0,E,3.5,1908.04,831.27,9410.0,2.75,9173.0,10054.0,9410.0,0.0,0.0,1.0,4.0,P4
5181,0,70.0,922.0,10699.0,E,39.42,34603.0,36912.0,56030.0,9.75,22247.0,22664.0,56030.0,1.0,0.0,1.0,0.0,
5182,1,32.0,837.0,3511.0,E,0.0,6695.8,69.64,0.0,11.75,3673.0,10468.0,0.0,0.0,1.0,2.0,0.0,P3
5183,0,40.0,710.0,7005.0,I,3.92,4401.0,3899.0,10999.0,6.75,27310.0,26955.0,10999.0,0.0,2.0,1.0,1.0,
5184,1,40.0,839.0,9465.0,E,4.83,5419.62,1924.96,55000.0,6.58,4201.0,8671.0,55000.0,0.0,1.0,0.0,1.0,P2
5185,1,32.0,844.0,10078.0,E,10.5,8629.45,4017.95,8009.0,5.17,24602.0,30045.0,8009.0,1.0,5.0,0.0,0.0,P2
5186,1,70.0,826.0,9109.0,,21.0,1491.16,160.94,43200.0,5.0,0.0,31324.0,43200.0,0.0,0.0,1.0,0.0,P3
5187,0,40.0,820.0,19634.0,I,0.75,134331.0,134501.0,3000.0,12.25,175358.0,178132.0,3000.0,1.0,0.0,1.0,2.0,
5188,0,40.0,585.0,2434.0,E,3.0,408.0,408.0,499.0,1.08,19615.0,19301.0,499.0,0.0,1.0,0.0,1.0,
5189,0,32.0,614.0,1291.0,E,3.0,73.0,73.0,499.0,1.83,707.0,707.0,499.0,0.0,0.0,1.0,0.0,
5190,0,50.0,441.0,2235.0,E,6.67,16.0,16.0,3199.0,9.08,1007.0,1007.0,3199.0,0.0,0.0,1.0,0.0,
5191,0,40.0,832.0,5490.0,E,0.33,6297.0,6443.0,0.0,12.0,2952.0,2952.0,0.0,0.0,0.0,2.0,1.0,
5192,1,32.0,822.0,10740.0,E,0.92,2415.59,97.69,12399.0,7.92,79261.0,99150.0,12399.0,0.0,4.0,4.0,0.0,P2
5193,0,50.0,717.0,2840.0,E,1.25,25892.0,26247.0,0.0,3.25,8171.0,12023.0,0.0,0.0,0.0,1.0,2.0,
5194,1,50.0,876.0,8985.0,,5.17,7013.83,2229.84,8999.0,18.08,1901.0,4521.0,8999.0,0.0,5.0,1.0,0.0,P2
5195,0,40.0,740.0,6318.0,E,4.67,3112.0,9208.0,6000.0,5.0,65657.0,32251.0,6000.0,3.0,2.0,3.0,2.0,
5196,1,40.0,562.0,2442.0,E,7.5,1149.96,0.0,0.0,11.25,17780.0,18361.0,0.0,0.0,0.0,1.0,1.0,P3
5197,0,40.0,538.0,2442.0,E,5.17,4544.0,4544.0,5699.0,6.92,1263.0,1669.0,5699.0,0.0,1.0,0.0,0.0,
5198,1,50.0,757.0,14028.0,I,0.33,3760.0,300.0,10399.0,3.92,116640.0,126836.0,10399.0,0.0,1.0,0.0,2.0,P4
5199,1,60.0,861.0,8306.0,E,8.83,13463.68,47.88,0.0,34.58,70501.0,129976.0,0.0,1.0,6.0,2.0,2.0,P2
5200,1,40.0,886.0,4538.0,E,0.5,2340.0,1159.33,0.0,4.33,57280.0,59803.0,0.0,3.0,1.0,0.0,1.0,P1
5201,0,60.0,760.0,7767.0,E,2.42,91376.0,91339.0,10499.0,4.17,58055.0,58818.0,10499.0,1.0,0.0,2.0,2.0,
5202,0,60.0,852.0,2567.0,E,13.83,2456.0,1506.0,5700.0,0.0,0.0,0.0,5700.0,0.0,0.0,0.0,0.0,
5203,1,32.0,719.0,2931.0,E,2.25,5786.3,759.18,6199.0,3.17,25284.0,34294.0,6199.0,0.0,1.0,1.0,2.0,P4
5204,0,70.0,684.0,5714.0,I,32.75,1721.0,2389.0,8154.0,18.42,85656.0,84532.0,8154.0,1.0,2.0,3.0,8.0,
5205,0,40.0,836.0,3022.0,E,8.92,8609.0,9166.0,2999.0,1.33,1493.0,2283.0,2999.0,1.0,0.0,1.0,0.0,
5206,0,32.0,761.0,1821.0,E,0.42,7376.0,7510.0,0.0,6.67,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
5207,0,50.0,798.0,7171.0,E,8.5,17892.0,18224.0,0.0,13.67,6625.0,6174.0,0.0,0.0,1.0,1.0,0.0,
5208,1,32.0,862.0,7453.0,E,6.83,12808.55,73.96,24799.0,1.92,3170.0,16980.0,24799.0,0.0,2.0,0.0,0.0,P2
5209,0,60.0,737.0,5680.0,P,1.17,8269.0,8455.0,8999.0,19.0,65816.0,65783.0,8999.0,2.0,1.0,0.0,1.0,
5210,0,60.0,790.0,21746.0,E,6.42,54595.0,51480.0,77700.0,6.58,241401.0,245219.0,77700.0,0.0,5.0,0.0,1.0,
5211,0,40.0,684.0,8703.0,E,3.33,17500.0,16826.0,5499.0,2.92,22210.0,23496.0,5499.0,0.0,1.0,1.0,0.0,
5212,1,32.0,738.0,2997.0,,0.5,5094.52,133.21,0.0,3.17,967.0,26628.0,0.0,1.0,2.0,0.0,1.0,P2
5213,1,32.0,537.0,7502.0,E,6.92,6354.0,659.23,24900.0,2.92,44202.0,47490.0,24900.0,0.0,1.0,1.0,1.0,P2
5214,0,50.0,703.0,2070.0,,2.0,474.0,398.0,499.0,3.58,922.0,753.0,499.0,0.0,0.0,1.0,0.0,
5215,1,32.0,706.0,2161.0,E,1.25,1364.88,56.36,1499.0,5.42,8781.0,11853.0,1499.0,0.0,3.0,0.0,0.0,P2
5216,0,50.0,768.0,1614.0,E,3.83,3795.0,3796.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
